"","State","County","fips","7_day_average_case_growth"
"2875","Puerto Rico","Cidra","72041",2.01476683835466
"2876","Puerto Rico","Coamo","72043",2.74376306400498
"2877","Puerto Rico","Comerio","72045",1.73946698974293
"2878","Puerto Rico","Corozal","72047",3.30590173728164
"2879","Puerto Rico","Dorado","72051",2.83683183616933
"2880","Puerto Rico","Fajardo","72053",2.45019116179455
"2881","Puerto Rico","Florida","72054",3.01151392076276
"2882","Puerto Rico","Guanica","72055",1.06855757799154
"2883","Puerto Rico","Guayama","72057",2.24356685381445
"2884","Puerto Rico","Guayanilla","72059",1.1011874867904
"2885","Puerto Rico","Guaynabo","72061",2.33028175166024
"2886","Puerto Rico","Gurabo","72063",2.63980159751717
"2887","Puerto Rico","Hatillo","72065",2.76742933516282
"2888","Puerto Rico","Hormigueros","72067",1.70661699023044
"2889","Puerto Rico","Humacao","72069",1.59841904419446
"2890","Puerto Rico","Isabela","72071",2.0949133856531
"2891","Puerto Rico","Jayuya","72073",0.160967072031631
"2892","Puerto Rico","Juana Diaz","72075",1.45066758862159
"2893","Puerto Rico","Juncos","72077",3.32018561227908
"2894","Puerto Rico","Lajas","72079",1.7300147505627
"2895","Puerto Rico","Lares","72081",3.18452370820016
"2896","Puerto Rico","Las Marias","72083",2.81563499349343
"2897","Puerto Rico","Las Piedras","72085",2.11630492464161
"2898","Puerto Rico","Loiza","72087",4.7894970071926
"2899","Puerto Rico","Luquillo","72089",1.81580918012811
"2900","Puerto Rico","Manati","72091",2.37340325516497
"2901","Puerto Rico","Maunabo","72095",1.82972275644995
"2902","Puerto Rico","Mayaguez","72097",1.62580939314197
"2903","Puerto Rico","Moca","72099",1.90247609693219
"2904","Puerto Rico","Morovis","72101",2.15791803877639
"2905","Puerto Rico","Naguabo","72103",1.34154634150189
"2906","Puerto Rico","Naranjito","72105",2.8560671489007
"2907","Puerto Rico","Orocovis","72107",2.61832282520777
"2908","Puerto Rico","Patillas","72109",1.02670031235923
"2909","Puerto Rico","Penuelas","72111",2.57351338146209
"2910","Puerto Rico","Ponce","72113",2.08276296590616
"2911","Puerto Rico","Quebradillas","72115",2.84786011656319
"2912","Puerto Rico","Rincon","72117",1.67263234216032
"2913","Puerto Rico","Rio Grande","72119",2.35901136308847
"2914","Puerto Rico","Sabana Grande","72121",1.23423607571223
"2915","Puerto Rico","Salinas","72123",3.28789656976591
"2916","Puerto Rico","San German","72125",1.87502000428274
"2917","Puerto Rico","San Juan","72127",3.50910710503559
"2918","Puerto Rico","San Lorenzo","72129",3.19937662803162
"2919","Puerto Rico","San Sebastian","72131",3.52387834364947
"2920","Puerto Rico","Santa Isabel","72133",1.11344376754292
"2921","Puerto Rico","Toa Alta","72135",3.00493295427823
"2922","Puerto Rico","Toa Baja","72137",2.88791069448825
"2923","Puerto Rico","Trujillo Alto","72139",2.27861034352353
"2924","Puerto Rico","Utuado","72141",0.743237403854464
"2925","Puerto Rico","Vega Alta","72143",3.53022795360202
"2926","Puerto Rico","Vega Baja","72145",3.81359078126278
"2927","Puerto Rico","Villalba","72149",1.35742541445904
"2928","Puerto Rico","Yabucoa","72151",2.31923165536611
"2929","Puerto Rico","Yauco","72153",1.95512504151467
"2930","Texas","Bailey","48017",1.14556541105397
"2931","Texas","Coke","48081",1.08058608058608
"2932","Texas","Collingsworth","48087",7.39795918367347
"2933","Colorado","San Juan","08111",0
"2934","Nebraska","Thomas","31171",0
"2935","Oregon","Baker","41001",3.4854613426042
"2936","South Dakota","Grant","46051",4.81911299989103
"2937","South Dakota","Ziebach","46137",36.6630591630592
"2938","West Virginia","Clay","54015",0.840336134453782
"2939","Wisconsin","Forest","55041",0
"2940","Alaska","Valdez-Cordova Census Area","02261",1.39203508361177
"2941","Colorado","Cheyenne","08017",0
"2942","Colorado","Conejos","08021",0
"2943","Georgia","Glascock","13125",1.27046866177301
"2944","Kentucky","Harlan","21095",2.2313332480426
"2945","Minnesota","Lake","27075",2.42763772175537
"2946","North Dakota","Benson","38005",5.94165679762077
"2947","North Dakota","Traill","38097",3.69143026984406
"2948","Puerto Rico","Vieques","72147",6.47705088091299
"2949","Texas","Shackelford","48417",0.840336134453782
"2950","Utah","Piute","49031",6.42857142857143
"2951","Illinois","Pope","17151",3.8265306122449
"2952","Iowa","Fremont","19071",2.7535385894519
"2953","Iowa","Palo Alto","19147",1.84175769464439
"2954","Nevada","Lincoln","32017",8.33333333333333
"2955","Texas","Kimble","48267",0
"2956","Texas","Reeves","48389",1.14013234354988
"2957","Kansas","Anderson","20003",1.05820105820106
"2958","Missouri","Laclede","29105",0.0875378321502294
"2959","Nebraska","Dawes","31045",3.37301587301587
"2960","Virginia","Covington city","51580",1.19047619047619
"2961","California","Trinity","06105",0
"2962","Colorado","Bent","08011",9.40476190476191
"2963","Tennessee","Pickett","47137",5.15440115440115
"2964","Iowa","Ida","19093",0
"2965","Illinois","Edwards","17047",4.03257456828885
"2966","Iowa","Emmet","19063",0.93921604982858
"2967","Nebraska","Richardson","31147",1.39455782312925
"2968","Oklahoma","Washita","40149",1.78571428571429
"2969","South Dakota","Tripp","46123",0
"2970","Wisconsin","Burnett","55013",7.09023641354468
"2971","Wisconsin","Pepin","55091",0.705574912891986
"2972","Missouri","Dent","29065",1.58730158730159
"2973","Texas","Archer","48009",0.714285714285714
"2974","Texas","Fisher","48151",2.28937728937729
"2975","Texas","Haskell","48207",2.73155416012559
"2976","Arkansas","Little River","05081",2.46406209293286
"2977","Illinois","Putnam","17155",7.00113378684807
"2978","Kentucky","Magoffin","21153",11.2020822206494
"2979","Missouri","Schuyler","29197",1.58730158730159
"2980","Nebraska","Nuckolls","31129",0
"2981","Puerto Rico","Maricao","72093",0.348432055749129
"2982","Iowa","Adams","19003",0
"2983","Iowa","Lucas","19117",5.27907914125982
"2984","North Dakota","Steele","38091",5.12487512487512
"2985","Kansas","Ness","20135",5.23809523809524
"2986","Kentucky","Bell","21013",2.0917671327735
"2987","Nevada","Storey","32029",0
"2988","New Mexico","Hidalgo","35023",0.322851305997373
"2989","Iowa","Ringgold","19159",0
"2990","Kentucky","Wolfe","21237",6.76268176268176
"2991","North Carolina","Avery","37011",2.00012422063187
"2992","North Dakota","Bottineau","38009",0.840336134453782
"2993","Oklahoma","Coal","40029",4.91239644465451
"2994","Tennessee","Hancock","47067",1.15642446469514
"2995","Texas","Mills","48333",5.88659147869674
"2996","Texas","San Saba","48411",1.27046866177301
"2997","Alaska","Northwest Arctic Borough","02188",4.96523124403309
"2998","Kentucky","Elliott","21063",7.39795918367347
"2999","Texas","Hall","48191",4.8015873015873
"3000","Wisconsin","Langlade","55067",4.6522758432111
"3001","Wisconsin","Taylor","55119",4.72729946658469
"3002","Wyoming","Platte","56031",0
"3003","California","Sierra","06091",28.5714285714286
"3004","Kansas","Comanche","20033",9.52380952380952
"3005","Kansas","Hodgeman","20083",0
"3006","Kansas","Lane","20101",0
"3007","Kansas","Trego","20195",2.85714285714286
"3008","North Dakota","Griggs","38039",2.3224879495736
"3009","California","Lassen","06035",0.941265423535551
"3010","Minnesota","Hubbard","27057",3.07586923658352
"3011","Missouri","Grundy","29079",0.595238095238095
"3012","Texas","Hardeman","48197",2.68557422969188
"3013","Texas","Ward","48475",1.01472681076812
"3014","Nebraska","Chase","31029",0
"3015","South Dakota","Jackson","46071",4.8015873015873
"3016","Idaho","Benewah","16009",3.36077808854837
"3017","Texas","Presidio","48377",0.642135642135642
"3018","Texas","Hudspeth","48229",0.649350649350649
"3019","Iowa","Decatur","19053",1.32962275819419
"3020","Missouri","Monroe","29137",7.0802446852867
"3021","Missouri","Shannon","29203",0.00755058894593777
"3022","Oregon","Lake","41037",0
"3023","Texas","Reagan","48383",1.19531285954817
"3024","Wyoming","Weston","56045",0
"3025","Alaska","North Slope Borough","02185",5.12605042016807
"3026","Kentucky","Lee","21129",13.5714285714286
"3027","Minnesota","Stevens","27149",2.68557422969188
"3028","Nevada","Pershing","32027",0
"3029","Idaho","Franklin","16041",1.16666666666667
"3030","Illinois","Edgar","17045",2.1601837316123
"3031","Missouri","Texas","29215",5.29273987258384
"3032","Nebraska","Thayer","31169",1.12087912087912
"3033","Oklahoma","Hughes","40063",3.28535319293022
"3034","Puerto Rico","Culebra","72049",1.63398692810458
"3035","South Dakota","Edmunds","46045",1.0989010989011
"3036","South Dakota","Kingsbury","46077",2.38095238095238
"3037","Alaska","Bristol Bay Borough","02060",0.432900432900433
"3038","Texas","Kinney","48271",1.63398692810458
"3039","Alaska","Dillingham Census Area","02070",0.649350649350649
"3040","Missouri","Douglas","29067",1.92034042838435
"3041","Missouri","Mercer","29129",3.502886002886
"3042","South Dakota","Gregory","46053",0
"3043","Nebraska","Boyd","31015",42.8571428571429
"3044","Nebraska","Garden","31069",0
"3045","Kentucky","Estill","21065",9.17366946778711
"3046","Michigan","Iron","26071",1.63398692810458
"3047","Montana","Rosebud","30087",6.52555281324566
"3048","North Dakota","Dickey","38021",1.2987012987013
"3049","Texas","Irion","48235",0
"3050","Kansas","Pawnee","20145",2.04081632653061
"3051","South Dakota","Brule","46015",1.78571428571429
"3052","South Dakota","Hanson","46061",0.714285714285714
"3053","Alaska","Aleutians West Census Area","02016",-0.160513643659711
"3054","South Dakota","Custer","46033",7.99705699492648
"3055","Alaska","Lake and Peninsula Borough","02164",0
"3056","Nebraska","Garfield","31071",0
"3057","Texas","Baylor","48023",7.00113378684807
"3058","Texas","Crockett","48105",0.188490908664328
"3059","Texas","Real","48385",2.02384169423862
"3060","North Dakota","LaMoure","38045",1.97278911564626
"3061","North Dakota","Sheridan","38083",7.61904761904762
"3062","South Dakota","Dewey","46041",-2.17980035093668
"3063","Missouri","Putnam","29171",4.04761904761905
"3064","Alaska","Wrangell City and Borough","02275",11.3095238095238
"3065","Alaska","Aleutians East Borough","02013",4.76190476190476
"3066","Alaska","Haines Borough","02100",0
"3067","Nebraska","Banner","31007",7.14285714285714
"3068","North Dakota","Kidder","38043",2.48917748917749
"3069","Texas","Somervell","48425",3.60631085721494
"3070","Kansas","Washington","20201",2.38095238095238
"3071","Michigan","Alger","26003",5.15873015873016
"3072","Michigan","Keweenaw","26083",0
"3073","Missouri","Knox","29103",14.5036542404963
"3074","Missouri","Barton","29011",0.869130869130869
"3075","Nebraska","Sioux","31165",0
"3076","Montana","Custer","30017",2.36135042576162
"3077","Utah","Rich","49033",2.38095238095238
"3078","Minnesota","Cook","27031",7.14285714285714
"3079","South Dakota","Mellette","46095",0
"3080","Texas","Schleicher","48413",0.408163265306122
"3081","Kansas","Allen","20001",2.8656462585034
"3082","Missouri","Dade","29057",2.72108843537415
"3083","South Dakota","Bennett","46007",2.85714285714286
"3084","Utah","Beaver","49001",1.54950869236584
"3085","Virginia","Dickenson","51051",8.48413370211682
"3086","Montana","Fergus","30027",6.20748299319728
"3087","Montana","Valley","30105",3.76433090718805
"3088","Texas","Sutton","48435",0.972578604555847
"3089","Texas","Upton","48461",0.0525210084033613
"3090","Virginia","Bland","51021",7.00113378684807
"3091","Missouri","Ozark","29153",10.969387755102
"3092","Missouri","Wayne","29223",7.31027067161521
"3093","Montana","Dawson","30021",0.892857142857143
"3094","North Dakota","Billings","38007",0
"3095","North Dakota","Cavalier","38019",0
"3096","Texas","Culberson","48109",1.8452380952381
"3097","Oklahoma","Ellis","40045",9.52380952380952
"3098","Kansas","Thomas","20193",1.31302521008403
"3099","Texas","Menard","48327",0.892857142857143
"3100","Nebraska","Harlan","31083",0
"3101","Texas","Terrell","48443",0
"3102","Kansas","Logan","20109",0
"3103","Kansas","Marshall","20117",0
"3104","Montana","Treasure","30103",0
"3105","Nebraska","Rock","31149",7.14285714285714
"3106","Alaska","Denali Borough","02068",0
"3107","Colorado","Jackson","08057",1.78571428571429
"3108","Idaho","Boise","16015",3.42616511780305
"3109","Mississippi","Issaquena","28055",3.20748299319728
"3110","Montana","Granite","30039",14.2660910518053
"3111","Texas","Edwards","48137",2.39417989417989
"3112","Idaho","Boundary","16021",1.23649459783914
"3113","Idaho","Clearwater","16035",0.952380952380952
"3114","Kansas","Elk","20049",0
"3115","Nebraska","Sheridan","31161",0.158730158730159
"3116","Nevada","Eureka","32011",0
"3117","North Dakota","Hettinger","38041",0
"3118","Texas","Jeff Davis","48243",0
"3119","Kansas","Rush","20165",6.46258503401361
"3120","Idaho","Bear Lake","16007",10.0395218816271
"3121","Idaho","Oneida","16071",6.34920634920635
"3122","Kentucky","Robertson","21201",0
"3123","Nebraska","Hooker","31091",0
"3124","Oklahoma","Harmon","40057",1.73809523809524
"3125","Arkansas","Calhoun","05013",3.15018315018315
"3126","Montana","Teton","30099",0
"3127","Alaska","Kusilvak Census Area","02158",6.42857142857143
"3128","Idaho","Shoshone","16079",4.04262553261559
"3129","Illinois","Scott","17171",9.89302364302364
"3130","Montana","Sheridan","30091",8.33333333333333
"3131","South Dakota","Campbell","46021",7.14285714285714
"3132","Texas","Kenedy","48261",0
"3133","Texas","Throckmorton","48447",0
"3134","Michigan","Ontonagon","26131",17.7891156462585
"3135","Oregon","Gilliam","41021",0
"3136","Idaho","Lewis","16061",NA
"3137","Kansas","Graham","20065",0
"3138","Kansas","Kingman","20095",10.3968253968254
"3139","South Dakota","Haakon","46055",0
"3140","West Virginia","Webster","54101",4.76190476190476
"3141","North Dakota","Towner","38095",-2.38095238095238
"3142","Missouri","Hickory","29085",8.68957583033213
"3143","North Dakota","Logan","38047",8.80952380952381
"3144","South Dakota","Butte","46019",5.10822510822511
"3145","South Dakota","Jones","46075",0
"3146","Virginia","Bath","51017",0
"3147","Kansas","Lincoln","20105",0
"3148","Kansas","Russell","20167",5.82251082251082
"3149","Nebraska","McPherson","31117",3.57142857142857
"3150","New Mexico","Mora","35033",0
"3151","Oklahoma","Roger Mills","40129",0
"3152","Texas","Foard","48155",0
"3153","Nebraska","Pawnee","31133",3.8265306122449
"3154","South Dakota","Perkins","46105",0
"3155","Kansas","Decatur","20039",0
"3156","Kansas","Greeley","20071",4.76190476190476
"3157","Montana","Fallon","30025",0
"3158","Washington","Garfield","53023",0
"3159","Montana","Garfield","30033",0
"3160","Colorado","Sedgwick","08115",0
"3161","Montana","Sanders","30089",0
"3162","Montana","Wibaux","30109",0
"3163","Nebraska","Deuel","31049",14.2857142857143
"3164","North Dakota","Golden Valley","38033",0
"3165","Northern Mariana Islands","Saipan","69110",1.28492056196808
"3166","Northern Mariana Islands","Tinian","69120",0
"3167","Texas","Kent","48263",7.14285714285714
"3168","Texas","McMullen","48311",1.78571428571429
"3169","Montana","Sweet Grass","30097",3.57142857142857
"3170","Montana","Blaine","30005",3.37301587301587
"3171","Colorado","Dolores","08033",0
"3172","Nebraska","Dundy","31057",0
"3173","Texas","Stonewall","48433",3.57142857142857
"3174","Idaho","Clark","16033",26.4625850340136
"3175","Montana","McCone","30055",21.4285714285714
"3176","Nebraska","Perkins","31135",3.58543417366947
"3177","Montana","Chouteau","30015",7.99319727891157
"3178","Kansas","Wichita","20203",4.76190476190476
"3179","Montana","Judith Basin","30045",0
"3180","Montana","Powder River","30075",0
"3181","South Dakota","Potter","46107",0
"3182","Minnesota","Lake of the Woods","27077",14.2857142857143
"3183","Montana","Daniels","30019",7.14285714285714
"3184","Nebraska","Wheeler","31183",NA
"3185","West Virginia","Doddridge","54017",6.42857142857143
"3186","Utah","Wayne","49055",0
"3187","North Dakota","Adams","38001",0
"3188","California","Modoc","06049",15.4761904761905
"3189","Montana","Powell","30077",0
"3190","Alaska","Yakutat City and Borough","02282",NA
"3191","Montana","Prairie","30079",NA
"3192","Montana","Phillips","30071",NA
"3193","Nebraska","Arthur","31005",NA
"3194","Virginia","Martinsville city","51690",NA
